created_at,entry_id,field1,field2,field3,field4,field5,field6
2023-07-14 02:12:43+00:00,2923,56,21,69,62,59,47
2023-07-14 02:12:59+00:00,2924,43,55,45,74,63,37
2023-07-14 02:13:15+00:00,2925,22,68,38,49,52,36
2023-07-14 02:13:34+00:00,2926,65,37,52,76,33,48
2023-07-14 02:13:50+00:00,2927,58,44,55,54,77,44
2023-07-14 02:14:07+00:00,2928,35,41,62,30,34,31
2023-07-14 02:14:23+00:00,2929,56,31,21,36,38,75
2023-07-14 02:32:51+00:00,2930,49,24,73,20,53,52
2023-07-14 02:33:55+00:00,2931,62,58,69,60,48,30
2023-07-14 02:34:18+00:00,2932,27,30,25,79,63,21
2023-07-14 02:34:50+00:00,2933,22,64,39,36,43,77
2023-07-14 02:35:13+00:00,2934,34,78,24,44,73,65
2023-07-14 02:35:28+00:00,2935,69,78,38,69,60,34
2023-07-14 02:36:15+00:00,2936,77,26,65,65,27,78
2023-07-14 02:36:43+00:00,2937,64,50,57,29,61,63
2023-07-13 18:27:36+00:00,2938,58,28,25,61,57,68
2023-07-13 18:28:22+00:00,2939,26,30,21,20,47,66
2023-07-13 18:28:49+00:00,2940,63,38,71,52,51,63
2023-07-13 18:29:16+00:00,2941,30,46,36,22,66,77
2023-07-13 18:30:27+00:00,2942,67,67,27,25,26,25
2023-07-13 18:30:43+00:00,2943,5,4,7,1,7,6
2023-07-13 18:31:04+00:00,2944,36,51,64,62,55,38
2023-07-13 18:31:31+00:00,2945,434,98,492,476,145,452
2023-07-13 18:32:13+00:00,2946,35,22,68,33,28,24
2023-07-13 18:32:40+00:00,2947,66,50,67,35,20,35
2023-07-13 18:32:56+00:00,2948,75,58,41,37,37,28
2023-07-13 18:33:12+00:00,2949,22,59,71,71,25,20
2023-07-13 18:33:29+00:00,2950,51,56,40,51,57,45
2023-07-13 18:33:50+00:00,2951,385,271,176,344,95,458
2023-07-13 18:34:18+00:00,2952,74,64,36,49,72,39
2023-07-13 18:34:46+00:00,2953,24,33,79,31,58,27
2023-07-13 18:35:29+00:00,2954,3,3,6,4,5,8
2023-07-13 18:36:30+00:00,2955,76,53,47,77,27,65
2023-07-13 18:37:02+00:00,2956,63,74,30,60,30,21
2023-07-13 18:37:17+00:00,2957,27,73,60,59,45,26
2023-07-13 18:37:34+00:00,2958,57,58,44,51,64,53
2023-07-13 18:37:50+00:00,2959,51,63,53,62,25,58
2023-07-13 18:38:58+00:00,2960,52,25,38,50,24,53
2023-07-13 18:39:38+00:00,2961,20,43,73,41,54,26
2023-07-13 18:40:18+00:00,2962,2,1,2,6,2,6
2023-07-13 18:40:38+00:00,2963,42,22,37,24,30,70
2023-07-13 18:41:13+00:00,2964,3,8,3,1,9,8
2023-07-13 18:41:44+00:00,2965,74,78,49,39,47,54
2023-07-13 18:42:05+00:00,2966,65,57,76,27,63,25
2023-07-13 18:43:10+00:00,2967,60,41,69,67,40,55
2023-07-13 18:43:35+00:00,2968,38,36,70,34,50,43
2023-07-13 18:44:03+00:00,2969,32,73,21,59,38,63
2023-07-13 18:45:39+00:00,2970,73,28,23,23,37,56
2023-07-13 18:46:06+00:00,2971,30,73,36,22,43,67
2023-07-13 18:47:51+00:00,2972,51,35,66,79,20,62
2023-07-13 18:48:08+00:00,2973,70,30,30,66,27,56
2023-07-13 18:48:24+00:00,2974,63,34,26,63,58,59
2023-07-13 18:49:16+00:00,2975,21,63,55,30,73,75
2023-07-13 18:49:44+00:00,2976,58,52,28,32,42,25
2023-07-13 18:50:11+00:00,2977,30,77,65,42,76,32
2023-07-13 18:50:30+00:00,2978,354,216,260,256,473,292
2023-07-13 18:50:45+00:00,2979,53,26,67,32,68,24
2023-07-13 18:51:25+00:00,2980,61,72,74,75,52,54
2023-07-13 18:52:05+00:00,2981,20,29,31,74,79,32
2023-07-13 18:52:32+00:00,2982,454,309,472,482,183,135
2023-07-13 18:52:47+00:00,2983,57,41,30,49,56,66
2023-07-13 18:53:19+00:00,2984,38,57,43,28,50,54
2023-07-13 18:53:35+00:00,2985,70,25,72,54,76,59
2023-07-13 18:53:51+00:00,2986,9,3,3,7,9,3
2023-07-13 18:55:11+00:00,2987,54,77,59,54,75,67
2023-07-13 18:55:26+00:00,2988,60,30,72,47,27,21
2023-07-13 18:55:42+00:00,2989,251,184,234,340,137,338
2023-07-13 18:56:23+00:00,2990,25,46,43,67,41,64
2023-07-13 18:56:51+00:00,2991,59,50,56,46,49,77
2023-07-13 18:57:43+00:00,2992,259,360,419,351,454,453
2023-07-13 18:58:32+00:00,2993,49,70,52,71,24,68
2023-07-13 18:58:50+00:00,2994,32,63,42,24,31,38
2023-07-13 18:59:29+00:00,2995,67,63,79,27,74,36
2023-07-13 18:59:51+00:00,2996,69,40,36,62,26,46
2023-07-13 19:00:09+00:00,2997,54,78,49,62,64,55
2023-07-13 19:00:37+00:00,2998,184,359,488,439,203,260
2023-07-13 19:01:35+00:00,2999,193,123,389,403,415,170
2023-07-13 19:01:50+00:00,3000,39,52,51,28,68,57
2023-07-13 19:02:58+00:00,3001,6,8,9,4,7,1
2023-07-13 19:03:50+00:00,3002,63,24,27,51,76,47
2023-07-13 19:04:41+00:00,3003,24,68,71,75,59,43
2023-07-13 19:04:57+00:00,3004,70,54,44,50,47,70
2023-07-13 19:05:29+00:00,3005,38,34,49,55,68,79
2023-07-13 19:05:56+00:00,3006,7,2,9,6,8,3
2023-07-13 19:06:13+00:00,3007,1,3,4,5,6,7
2023-07-13 19:06:30+00:00,3008,26,79,77,32,58,35
2023-07-13 19:06:45+00:00,3009,58,50,68,41,42,23
2023-07-13 19:08:15+00:00,3010,62,68,51,49,74,64
2023-07-13 19:09:24+00:00,3011,65,23,53,55,20,45
2023-07-13 19:09:42+00:00,3012,62,31,57,26,57,71
2023-07-13 19:09:58+00:00,3013,434,259,238,419,368,103
2023-07-13 19:10:26+00:00,3014,57,47,27,43,41,37
2023-07-13 19:11:20+00:00,3015,47,29,66,57,72,67
2023-07-13 19:11:48+00:00,3016,70,39,72,32,54,30
2023-07-13 19:12:04+00:00,3017,38,61,29,24,47,46
2023-07-13 19:12:20+00:00,3018,56,36,62,63,53,28
2023-07-13 19:12:57+00:00,3019,42,42,47,29,41,74
2023-07-13 19:13:13+00:00,3020,28,56,41,79,36,50
2023-07-13 19:13:42+00:00,3021,48,40,25,49,23,32
2023-07-14 02:12:37+00:00,3022,44,74,42,59,35,26
2023-07-14 02:12:53+00:00,3023,45,68,79,72,50,64
2023-07-14 02:13:09+00:00,3024,30,29,76,57,45,50
2023-07-14 02:13:25+00:00,3025,22,60,72,30,59,50
2023-07-14 02:13:44+00:00,3026,24,68,54,50,64,69
2023-07-14 02:14:00+00:00,3027,29,41,54,29,62,48
2023-07-14 02:14:17+00:00,3028,58,32,49,45,55,38
2023-07-14 02:14:33+00:00,3029,188,257,246,383,153,246
2023-07-14 02:33:01+00:00,3030,35,66,74,44,46,58
2023-07-14 02:34:05+00:00,3031,71,73,26,24,64,79
2023-07-14 02:34:28+00:00,3032,73,45,61,67,66,75
2023-07-14 02:35:00+00:00,3033,1,9,4,2,1,9
2023-07-14 02:35:23+00:00,3034,65,29,74,53,59,27
2023-07-14 02:35:38+00:00,3035,8,8,6,9,3,4
2023-07-14 02:36:25+00:00,3036,45,33,28,50,64,52
2023-07-14 02:36:53+00:00,3037,63,40,74,37,50,37
2023-07-13 18:27:46+00:00,3038,319,217,386,144,318,242
2023-07-13 18:28:32+00:00,3039,55,46,66,28,37,41
2023-07-13 18:28:59+00:00,3040,7,4,6,7,1,2
2023-07-13 18:29:26+00:00,3041,32,25,47,39,72,77
2023-07-13 18:30:37+00:00,3042,74,46,53,25,77,44
2023-07-13 18:30:53+00:00,3043,29,37,50,37,34,78
2023-07-13 18:31:14+00:00,3044,6,2,3,7,7,4
2023-07-13 18:31:41+00:00,3045,54,78,66,51,28,52
2023-07-13 18:32:23+00:00,3046,51,33,62,22,21,66
2023-07-13 18:32:50+00:00,3047,66,40,69,77,79,22
2023-07-13 18:33:06+00:00,3048,59,43,75,28,52,45
2023-07-13 18:33:22+00:00,3049,46,65,35,63,52,64
2023-07-13 18:33:39+00:00,3050,71,57,57,52,34,63
2023-07-13 18:34:00+00:00,3051,38,49,70,48,62,63
2023-07-13 18:34:28+00:00,3052,461,283,446,492,101,252
2023-07-13 18:34:56+00:00,3053,56,50,70,62,51,72
2023-07-13 18:35:39+00:00,3054,78,53,78,44,62,27
2023-07-13 18:36:40+00:00,3055,6,1,9,2,6,1
2023-07-13 18:37:12+00:00,3056,20,70,70,59,47,73
2023-07-13 18:37:27+00:00,3057,79,74,26,28,59,45
2023-07-13 18:37:44+00:00,3058,48,36,60,69,34,44
2023-07-13 18:38:00+00:00,3059,29,60,66,48,43,63
2023-07-13 18:39:08+00:00,3060,55,54,21,24,74,31
2023-07-13 18:39:48+00:00,3061,60,71,39,62,26,27
2023-07-13 18:40:28+00:00,3062,52,26,33,38,27,70
2023-07-13 18:40:48+00:00,3063,73,43,38,65,65,60
2023-07-13 18:41:23+00:00,3064,55,45,69,52,73,69
2023-07-13 18:41:54+00:00,3065,61,61,67,50,35,58
2023-07-13 18:42:15+00:00,3066,64,73,26,28,67,20
2023-07-13 18:43:20+00:00,3067,56,45,45,79,79,34
2023-07-13 18:43:45+00:00,3068,363,153,304,230,230,439
2023-07-13 18:44:13+00:00,3069,8,3,5,7,5,4
2023-07-13 18:45:49+00:00,3070,69,32,59,57,32,55
2023-07-13 18:46:16+00:00,3071,63,40,33,68,42,58
2023-07-13 18:48:01+00:00,3072,62,33,72,77,74,38
2023-07-13 18:48:18+00:00,3073,21,33,52,55,35,64
2023-07-13 18:48:34+00:00,3074,351,280,336,339,371,268
2023-07-13 18:49:26+00:00,3075,43,63,73,28,58,56
2023-07-13 18:49:54+00:00,3076,31,77,57,40,23,72
2023-07-13 18:50:21+00:00,3077,6,3,9,3,8,3
2023-07-13 18:50:40+00:00,3078,37,63,36,29,53,44
2023-07-13 18:50:55+00:00,3079,37,43,52,35,61,36
2023-07-13 18:51:35+00:00,3080,47,79,30,46,40,41
2023-07-13 18:52:15+00:00,3081,68,75,46,75,66,69
2023-07-13 18:52:42+00:00,3082,31,38,58,40,50,24
2023-07-13 18:52:57+00:00,3083,49,57,37,76,66,59
2023-07-13 18:53:29+00:00,3084,8,7,6,1,3,8
2023-07-13 18:53:45+00:00,3085,399,393,426,377,320,365
2023-07-13 18:54:01+00:00,3086,26,35,55,28,56,23
2023-07-13 18:55:21+00:00,3087,37,70,58,48,49,65
2023-07-13 18:55:36+00:00,3088,6,9,1,7,2,8
2023-07-13 18:55:52+00:00,3089,47,48,58,76,57,67
2023-07-13 18:56:33+00:00,3090,4,8,6,7,1,9
2023-07-13 18:57:01+00:00,3091,304,382,323,342,333,445
2023-07-13 18:57:53+00:00,3092,41,35,21,60,65,38
2023-07-13 18:58:42+00:00,3093,415,351,194,368,81,292
2023-07-13 18:59:00+00:00,3094,25,79,28,29,70,46
2023-07-13 18:59:39+00:00,3095,28,56,28,28,40,64
2023-07-13 19:00:01+00:00,3096,32,74,59,24,34,44
2023-07-13 19:00:19+00:00,3097,65,25,54,69,54,62
2023-07-13 19:00:47+00:00,3098,2,9,7,2,1,6
2023-07-13 19:01:45+00:00,3099,66,57,70,62,58,20
2023-07-13 19:02:00+00:00,3100,34,25,31,70,34,55
2023-07-13 19:03:08+00:00,3101,50,76,61,32,33,56
2023-07-13 19:04:00+00:00,3102,75,61,29,41,76,39
2023-07-13 19:04:51+00:00,3103,34,52,25,56,44,31
2023-07-13 19:05:07+00:00,3104,34,53,38,26,34,68
2023-07-13 19:05:39+00:00,3105,3,6,1,7,7,9
2023-07-13 19:06:06+00:00,3106,38,28,55,66,24,24
2023-07-13 19:06:23+00:00,3107,51,66,27,65,49,78
2023-07-13 19:06:40+00:00,3108,64,43,69,61,55,28
2023-07-13 19:06:55+00:00,3109,258,407,392,375,465,386
2023-07-13 19:08:25+00:00,3110,78,75,48,43,64,78
2023-07-13 19:09:34+00:00,3111,48,34,68,51,23,59
2023-07-13 19:09:52+00:00,3112,37,73,76,58,43,49
2023-07-13 19:10:08+00:00,3113,28,23,75,27,61,54
2023-07-13 19:10:36+00:00,3114,24,35,26,40,59,70
2023-07-13 19:11:30+00:00,3115,44,68,71,25,48,42
2023-07-13 19:11:58+00:00,3116,36,64,70,36,55,53
2023-07-13 19:12:14+00:00,3117,78,21,67,21,75,53
2023-07-13 19:12:30+00:00,3118,59,44,42,75,36,20
2023-07-13 19:13:07+00:00,3119,7,5,1,1,8,9
2023-07-13 19:13:23+00:00,3120,69,20,61,71,58,63
2023-07-13 19:13:52+00:00,3121,60,27,24,58,45,44
2023-07-14 02:12:47+00:00,3122,64,77,75,66,20,58
2023-07-14 02:13:03+00:00,3123,58,52,28,36,68,50
2023-07-14 02:13:19+00:00,3124,73,76,39,75,52,66
2023-07-14 02:13:35+00:00,3125,38,45,32,37,41,47
2023-07-14 02:13:54+00:00,3126,52,57,29,42,41,38
2023-07-14 02:14:10+00:00,3127,39,27,52,67,59,24
2023-07-14 02:14:27+00:00,3128,41,60,20,27,51,44
2023-07-14 02:14:43+00:00,3129,36,70,69,51,39,62
2023-07-14 02:33:11+00:00,3130,7,3,3,9,2,2
2023-07-14 02:34:15+00:00,3131,427,217,385,341,202,344
2023-07-14 02:34:38+00:00,3132,53,69,54,76,20,66
2023-07-14 02:35:10+00:00,3133,8,2,4,5,2,7
2023-07-14 02:35:33+00:00,3134,7,9,8,1,5,6
2023-07-14 02:35:48+00:00,3135,35,75,62,35,54,57
2023-07-14 02:36:35+00:00,3136,63,49,73,25,42,63
2023-07-14 02:37:03+00:00,3137,8,7,4,6,8,3
2023-07-13 18:27:56+00:00,3138,43,35,62,32,27,46
2023-07-13 18:28:42+00:00,3139,40,61,42,55,74,40
2023-07-13 18:29:09+00:00,3140,32,33,74,68,78,71
2023-07-13 18:29:36+00:00,3141,56,67,67,77,63,61
2023-07-13 18:30:47+00:00,3142,21,27,48,27,56,32
2023-07-13 18:31:03+00:00,3143,77,29,79,50,46,27
2023-07-13 18:31:24+00:00,3144,57,41,74,39,42,56
2023-07-13 18:31:51+00:00,3145,68,76,35,67,27,78
2023-07-13 18:32:33+00:00,3146,57,77,24,26,73,37
2023-07-13 18:33:00+00:00,3147,207,303,304,496,300,210
2023-07-13 18:33:16+00:00,3148,62,51,28,33,33,31
2023-07-13 18:33:32+00:00,3149,82,97,461,464,363,449
2023-07-13 18:33:49+00:00,3150,63,25,60,69,67,46
2023-07-13 18:34:10+00:00,3151,62,21,25,59,50,79
2023-07-13 18:34:38+00:00,3152,63,65,29,69,33,79
2023-07-13 18:35:06+00:00,3153,33,39,41,66,31,34
2023-07-13 18:35:49+00:00,3154,9,7,6,4,8,1
2023-07-13 18:36:50+00:00,3155,48,25,66,54,32,78
2023-07-13 18:37:22+00:00,3156,74,31,35,73,35,63
2023-07-13 18:37:37+00:00,3157,9,1,9,3,1,9
2023-07-13 18:37:54+00:00,3158,21,31,39,50,58,54
2023-07-13 18:38:10+00:00,3159,66,71,38,44,44,67
2023-07-13 18:39:18+00:00,3160,30,25,47,29,51,70
2023-07-13 18:39:58+00:00,3161,48,43,49,62,53,68
2023-07-13 18:40:38+00:00,3162,50,55,69,25,38,61
2023-07-13 18:40:58+00:00,3163,61,79,28,65,65,40
2023-07-13 18:41:33+00:00,3164,39,79,74,35,60,26
2023-07-13 18:42:04+00:00,3165,67,38,68,73,66,51
2023-07-13 18:42:25+00:00,3166,53,65,25,28,60,70
2023-07-13 18:43:30+00:00,3167,63,72,63,65,77,35
2023-07-13 18:43:55+00:00,3168,38,52,78,67,38,21
2023-07-13 18:44:23+00:00,3169,47,35,75,76,23,79
2023-07-13 18:45:59+00:00,3170,23,71,43,41,56,34
2023-07-13 18:46:26+00:00,3171,30,62,51,64,46,36
2023-07-13 18:48:11+00:00,3172,46,44,73,44,33,66
2023-07-13 18:48:28+00:00,3173,49,28,69,54,59,55
2023-07-13 18:48:44+00:00,3174,78,31,36,62,63,20
2023-07-13 18:49:36+00:00,3175,51,77,33,36,36,58
2023-07-13 18:50:04+00:00,3176,57,71,62,67,63,44
2023-07-13 18:50:31+00:00,3177,52,30,39,25,71,62
2023-07-13 18:50:50+00:00,3178,78,60,62,47,41,66
2023-07-13 18:51:05+00:00,3179,60,47,68,31,48,20
2023-07-13 18:51:45+00:00,3180,386,258,176,497,334,471
2023-07-13 18:52:25+00:00,3181,48,33,44,46,64,58
2023-07-13 18:52:52+00:00,3182,33,64,67,23,25,54
2023-07-13 18:53:07+00:00,3183,27,46,51,34,64,40
2023-07-13 18:53:39+00:00,3184,72,35,42,36,35,62
2023-07-13 18:53:55+00:00,3185,1,4,1,8,3,9
2023-07-13 18:54:11+00:00,3186,3,9,6,2,5,3
2023-07-13 18:55:31+00:00,3187,445,259,392,360,168,263
2023-07-13 18:55:46+00:00,3188,72,28,33,39,67,28
2023-07-13 18:56:02+00:00,3189,57,37,24,33,24,23
2023-07-13 18:56:43+00:00,3190,61,20,65,79,23,44
2023-07-13 18:57:11+00:00,3191,65,38,71,56,73,63
2023-07-13 18:58:03+00:00,3192,55,65,79,72,34,40
2023-07-13 18:58:52+00:00,3193,71,23,56,29,31,25
2023-07-13 18:59:10+00:00,3194,64,47,47,59,63,29
2023-07-13 18:59:49+00:00,3195,21,35,59,70,41,73
2023-07-13 19:00:11+00:00,3196,60,39,51,57,71,51
2023-07-13 19:00:29+00:00,3197,72,44,27,49,57,60
2023-07-13 19:00:57+00:00,3198,23,70,68,67,46,41
2023-07-13 19:01:55+00:00,3199,27,44,38,62,60,28
2023-07-13 19:02:10+00:00,3200,43,43,61,24,76,64
2023-07-13 19:03:18+00:00,3201,35,46,55,38,76,39
2023-07-13 19:04:10+00:00,3202,28,29,76,24,74,67
2023-07-13 19:05:01+00:00,3203,40,49,53,75,28,75
2023-07-13 19:05:17+00:00,3204,75,64,21,76,48,72
2023-07-13 19:05:49+00:00,3205,22,32,27,70,27,40
2023-07-13 19:06:16+00:00,3206,79,72,54,41,35,63
2023-07-13 19:06:33+00:00,3207,73,33,47,44,51,24
2023-07-13 19:06:50+00:00,3208,390,255,249,163,93,306
2023-07-13 19:07:05+00:00,3209,423,205,325,227,329,195
2023-07-13 19:08:35+00:00,3210,57,35,57,38,50,53
2023-07-13 19:09:44+00:00,3211,70,64,25,50,75,48
2023-07-13 19:10:02+00:00,3212,52,71,34,26,44,38
2023-07-13 19:10:18+00:00,3213,39,37,68,64,64,79
2023-07-13 19:10:46+00:00,3214,250,422,382,92,194,118
2023-07-13 19:11:40+00:00,3215,325,460,349,105,255,293
2023-07-13 19:12:08+00:00,3216,4,8,4,9,4,5
2023-07-13 19:12:24+00:00,3217,46,59,59,52,51,71
2023-07-13 19:12:40+00:00,3218,33,65,30,36,20,34
2023-07-13 19:13:17+00:00,3219,7,3,5,4,2,8
2023-07-13 19:13:33+00:00,3220,78,72,43,34,53,22
2023-07-13 19:14:02+00:00,3221,72,63,74,24,53,58
2023-07-14 02:12:57+00:00,3222,97,315,159,356,148,444
2023-07-14 02:13:13+00:00,3223,30,56,71,37,45,21
2023-07-14 02:13:29+00:00,3224,202,361,143,410,456,390
2023-07-14 02:13:45+00:00,3225,43,36,21,45,53,41
2023-07-14 02:14:04+00:00,3226,78,20,37,38,54,76
2023-07-14 02:14:20+00:00,3227,64,64,59,21,23,45
2023-07-14 02:14:37+00:00,3228,70,29,68,45,64,26
2023-07-14 02:14:53+00:00,3229,71,70,22,49,26,60
2023-07-14 02:33:21+00:00,3230,59,43,62,33,25,29
2023-07-14 02:34:25+00:00,3231,69,74,35,43,37,41
2023-07-14 02:34:48+00:00,3232,42,64,70,69,44,79
2023-07-14 02:35:20+00:00,3233,36,25,51,44,62,43
2023-07-14 02:35:43+00:00,3234,28,22,71,62,54,37
2023-07-14 02:35:58+00:00,3235,31,38,78,79,59,72
2023-07-14 02:36:45+00:00,3236,183,490,378,184,284,349
2023-07-14 02:37:13+00:00,3237,50,23,59,33,54,76
2023-07-13 18:28:06+00:00,3238,60,38,42,64,70,59
2023-07-13 18:28:52+00:00,3239,24,76,66,49,43,20
2023-07-13 18:29:19+00:00,3240,40,44,37,25,63,41
2023-07-13 18:29:46+00:00,3241,20,44,70,56,43,35
2023-07-13 18:30:57+00:00,3242,2,3,2,5,2,2
2023-07-13 18:31:13+00:00,3243,21,42,51,68,43,64
2023-07-13 18:31:34+00:00,3244,65,22,69,23,75,43
2023-07-13 18:32:01+00:00,3245,35,43,74,50,73,54
2023-07-13 18:32:43+00:00,3246,69,33,34,78,30,56
2023-07-13 18:33:10+00:00,3247,37,39,74,36,76,34
2023-07-13 18:33:26+00:00,3248,43,34,35,72,37,45
2023-07-13 18:33:42+00:00,3249,53,26,67,46,52,45
2023-07-13 18:33:59+00:00,3250,411,385,466,318,443,478
2023-07-13 18:34:20+00:00,3251,106,351,436,424,355,454
2023-07-13 18:34:48+00:00,3252,55,78,31,33,34,60
2023-07-13 18:35:16+00:00,3253,28,34,37,75,65,61
2023-07-13 18:35:59+00:00,3254,67,79,50,75,43,35
2023-07-13 18:37:00+00:00,3255,345,93,331,110,348,230
2023-07-13 18:37:32+00:00,3256,62,56,51,79,60,69
2023-07-13 18:37:47+00:00,3257,78,78,41,62,37,73
2023-07-13 18:38:04+00:00,3258,8,4,8,5,7,5
2023-07-13 18:38:20+00:00,3259,66,36,56,36,46,76
2023-07-13 18:39:28+00:00,3260,69,57,76,68,47,74
2023-07-13 18:40:08+00:00,3261,45,71,63,55,41,71
2023-07-13 18:40:48+00:00,3262,68,46,67,39,46,38
2023-07-13 18:41:08+00:00,3263,70,24,68,65,56,40
2023-07-13 18:41:43+00:00,3264,67,48,58,58,64,47
2023-07-13 18:42:14+00:00,3265,73,51,38,26,26,32
2023-07-13 18:42:35+00:00,3266,35,62,34,35,28,41
2023-07-13 18:43:40+00:00,3267,75,47,51,47,77,68
2023-07-13 18:44:05+00:00,3268,51,76,22,67,38,73
2023-07-13 18:44:33+00:00,3269,35,21,71,25,20,42
2023-07-13 18:46:09+00:00,3270,7,5,4,4,2,8
2023-07-13 18:46:36+00:00,3271,20,77,66,28,24,75
2023-07-13 18:48:21+00:00,3272,69,24,50,66,34,35
2023-07-13 18:48:38+00:00,3273,63,30,49,20,53,62
2023-07-13 18:48:54+00:00,3274,41,66,70,69,75,32
2023-07-13 18:49:46+00:00,3275,72,51,70,36,59,49
2023-07-13 18:50:14+00:00,3276,66,63,32,48,37,64
2023-07-13 18:50:41+00:00,3277,61,51,76,62,27,21
2023-07-13 18:51:00+00:00,3278,32,69,48,35,52,62
2023-07-13 18:51:15+00:00,3279,78,56,45,34,62,52
2023-07-13 18:51:55+00:00,3280,74,39,56,53,20,65
2023-07-13 18:52:35+00:00,3281,37,58,29,53,44,55
2023-07-13 18:53:02+00:00,3282,39,20,59,49,38,57
2023-07-13 18:53:17+00:00,3283,77,22,24,47,77,26
2023-07-13 18:53:49+00:00,3284,6,6,7,7,4,2
2023-07-13 18:54:05+00:00,3285,67,76,54,54,74,62
2023-07-13 18:54:21+00:00,3286,54,27,74,44,23,25
2023-07-13 18:55:41+00:00,3287,30,30,32,73,47,72
2023-07-13 18:55:56+00:00,3288,64,72,24,27,39,76
2023-07-13 18:56:12+00:00,3289,55,62,60,34,51,57
2023-07-13 18:56:53+00:00,3290,29,43,25,59,70,75
2023-07-13 18:57:21+00:00,3291,254,402,484,334,349,286
2023-07-13 18:58:13+00:00,3292,70,54,29,67,31,57
2023-07-13 18:59:02+00:00,3293,77,60,41,26,76,44
2023-07-13 18:59:20+00:00,3294,68,76,55,43,37,57
2023-07-13 18:59:59+00:00,3295,44,46,74,24,42,30
2023-07-13 19:00:21+00:00,3296,79,48,76,52,76,54
2023-07-13 19:00:39+00:00,3297,40,63,62,23,31,48
2023-07-13 19:01:07+00:00,3298,48,56,73,45,31,34
2023-07-13 19:02:05+00:00,3299,52,20,62,50,62,39
2023-07-13 19:02:20+00:00,3300,394,279,346,258,433,122
2023-07-13 19:03:28+00:00,3301,49,53,73,24,50,20
2023-07-13 19:04:20+00:00,3302,49,51,49,40,46,66
2023-07-13 19:05:11+00:00,3303,48,57,51,54,45,61
2023-07-13 19:05:27+00:00,3304,57,52,35,52,51,71
2023-07-13 19:05:59+00:00,3305,55,57,22,60,77,79
2023-07-13 19:06:26+00:00,3306,20,66,23,49,35,25
2023-07-13 19:06:43+00:00,3307,46,38,34,66,33,67
2023-07-13 19:07:00+00:00,3308,88,226,379,490,316,408
2023-07-13 19:07:15+00:00,3309,34,73,74,34,54,62
2023-07-13 19:08:45+00:00,3310,306,325,267,198,227,271
2023-07-13 19:09:54+00:00,3311,28,75,55,46,52,54
2023-07-13 19:10:12+00:00,3312,56,74,62,33,39,71
2023-07-13 19:10:28+00:00,3313,443,173,137,312,244,331
2023-07-13 19:10:56+00:00,3314,24,75,51,71,72,55
2023-07-13 19:11:50+00:00,3315,477,362,297,168,428,307
2023-07-13 19:12:18+00:00,3316,46,32,62,43,61,39
2023-07-13 19:12:34+00:00,3317,32,22,53,63,34,61
2023-07-13 19:12:50+00:00,3318,43,72,37,59,66,32
2023-07-13 19:13:27+00:00,3319,70,66,64,40,32,25
2023-07-13 19:13:43+00:00,3320,20,36,27,52,78,26
2023-07-13 19:14:12+00:00,3321,64,49,68,38,73,20
2023-07-14 02:13:07+00:00,3322,66,49,53,60,70,77
2023-07-14 02:13:23+00:00,3323,78,27,77,75,63,79
2023-07-14 02:13:39+00:00,3324,66,27,46,40,26,37
2023-07-14 02:13:55+00:00,3325,9,9,2,1,7,5
2023-07-14 02:14:14+00:00,3326,40,48,56,60,53,45
2023-07-14 02:14:30+00:00,3327,39,29,33,58,56,79
2023-07-14 02:14:47+00:00,3328,443,355,341,349,421,202
2023-07-14 02:15:03+00:00,3329,78,59,65,48,59,26
2023-07-14 02:33:31+00:00,3330,39,59,62,56,25,70
2023-07-14 02:34:35+00:00,3331,31,23,72,66,23,59
2023-07-14 02:34:58+00:00,3332,2,5,4,9,2,3
2023-07-14 02:35:30+00:00,3333,35,65,49,29,75,39
2023-07-14 02:35:53+00:00,3334,26,23,66,60,22,33
2023-07-14 02:36:08+00:00,3335,36,49,37,54,24,24
2023-07-14 02:36:55+00:00,3336,61,37,36,77,34,50
2023-07-14 02:37:23+00:00,3337,62,48,52,79,25,29
2023-07-13 18:28:16+00:00,3338,69,29,68,58,20,77
2023-07-13 18:29:02+00:00,3339,4,2,3,8,3,3
2023-07-13 18:29:29+00:00,3340,53,38,53,67,31,64
2023-07-13 18:29:56+00:00,3341,35,72,25,75,59,48
2023-07-13 18:31:07+00:00,3342,26,63,26,41,42,67
2023-07-13 18:31:23+00:00,3343,64,36,22,26,48,42
2023-07-13 18:31:44+00:00,3344,1,1,4,7,9,5
2023-07-13 18:32:11+00:00,3345,2,3,7,7,4,1
2023-07-13 18:32:53+00:00,3346,41,79,32,68,25,51
2023-07-13 18:33:20+00:00,3347,73,71,59,54,33,52
2023-07-13 18:33:36+00:00,3348,61,78,48,27,60,69
2023-07-13 18:33:52+00:00,3349,44,41,62,71,25,72
2023-07-13 18:34:09+00:00,3350,78,79,56,77,21,55
2023-07-13 18:34:30+00:00,3351,23,37,21,49,41,48
2023-07-13 18:34:58+00:00,3352,78,54,49,48,46,55
2023-07-13 18:35:26+00:00,3353,370,372,183,265,142,258
2023-07-13 18:36:09+00:00,3354,28,51,22,27,29,60
2023-07-13 18:37:10+00:00,3355,21,73,50,33,38,24
2023-07-13 18:37:42+00:00,3356,42,75,37,75,78,67
2023-07-13 18:37:57+00:00,3357,54,42,67,68,27,50
2023-07-13 18:38:14+00:00,3358,28,54,73,21,40,47
